"STUDYID","DOMAIN","USUBJID","BWSEQ","BWTESTCD","BWTEST","BWORRES","BWORRESU","BWSTRESC","BWSTRESN","BWSTRESU","BWSTAT","BWREASND","BWBLFL","BWFAST","BWEXCLFL","BWREASEX","VISITDY","BWDTC","BWDY"
"GLP003","BW","107001523",1077,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:20:20",8
"GLP003","BW","107001523",1078,"BW","Body Weight","253","g","253",253,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:57:33",15
"GLP003","BW","107001523",1079,"BW","Body Weight","268","g","268",268,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:56:41",22
"GLP003","BW","107001525",1080,"BW","Body Weight","202","g","202",202,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:03:47",-6
"GLP003","BW","107001525",1081,"BW","Body Weight","214","g","214",214,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:43:57",-3
"GLP003","BW","107001525",1082,"BW","Body Weight","223","g","223",223,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:47:37",1
"GLP003","BW","107001525",1083,"BW","Body Weight","223","g","223",223,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:07:04",8
"GLP003","BW","107001525",1084,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:44:10",15
"GLP003","BW","107001525",1085,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:39:45",22
"GLP003","BW","107001526",1086,"BW","Body Weight","196","g","196",196,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:03:53",-6
"GLP003","BW","107001526",1087,"BW","Body Weight","204","g","204",204,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:44:04",-3
"GLP003","BW","107001526",1088,"BW","Body Weight","215","g","215",215,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:53:50",1
"GLP003","BW","107001526",1089,"BW","Body Weight","224","g","224",224,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:13:38",8
"GLP003","BW","107001526",1090,"BW","Body Weight","242","g","242",242,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:48:30",15
"GLP003","BW","107001526",1091,"BW","Body Weight","248","g","248",248,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:47:11",22
"GLP003","BW","107001527",1092,"BW","Body Weight","195","g","195",195,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:03:59",-6
"GLP003","BW","107001527",1093,"BW","Body Weight","205","g","205",205,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:44:12",-3
"GLP003","BW","107001527",1094,"BW","Body Weight","217","g","217",217,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:54:28",1
"GLP003","BW","107001527",1095,"BW","Body Weight","218","g","218",218,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:14:13",8
"GLP003","BW","107001527",1096,"BW","Body Weight","226","g","226",226,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:49:07",15
"GLP003","BW","107001527",1097,"BW","Body Weight","225","g","225",225,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:47:59",22
"GLP003","BW","107001528",1098,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:04:04",-6
"GLP003","BW","107001528",1099,"BW","Body Weight","213","g","213",213,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:44:18",-3
"GLP003","BW","107001528",1100,"BW","Body Weight","220","g","220",220,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:23:12",1
"GLP003","BW","107001528",1101,"BW","Body Weight","237","g","237",237,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:03:17",8
"GLP003","BW","107001528",1102,"BW","Body Weight","248","g","248",248,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:40:58",15
"GLP003","BW","107001528",1103,"BW","Body Weight","266","g","266",266,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:35:36",22
"GLP003","BW","107001529",1104,"BW","Body Weight","197","g","197",197,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:04:27",-6
"GLP003","BW","107001529",1105,"BW","Body Weight","207","g","207",207,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:44:38",-3
"GLP003","BW","107001529",1106,"BW","Body Weight","205","g","205",205,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:23:06",1
"GLP003","BW","107001529",1107,"BW","Body Weight","226","g","226",226,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:03:10",8
"GLP003","BW","107001529",1108,"BW","Body Weight","228","g","228",228,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:40:53",15
"GLP003","BW","107001529",1109,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:35:28",22
"GLP003","BW","107001532",1110,"BW","Body Weight","203","g","203",203,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:04:48",-6
"GLP003","BW","107001532",1111,"BW","Body Weight","219","g","219",219,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:45:03",-3
"GLP003","BW","107001532",1112,"BW","Body Weight","234","g","234",234,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:00:03",1
"GLP003","BW","107001532",1113,"BW","Body Weight","242","g","242",242,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:18:46",8
"GLP003","BW","107001532",1114,"BW","Body Weight","247","g","247",247,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:56:00",15
"GLP003","BW","107001532",1115,"BW","Body Weight","260","g","260",260,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:54:24",22
"GLP003","BW","107001533",1116,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:04:55",-6
"GLP003","BW","107001533",1117,"BW","Body Weight","213","g","213",213,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:45:12",-3
"GLP003","BW","107001533",1118,"BW","Body Weight","220","g","220",220,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:59:24",1
"GLP003","BW","107001533",1119,"BW","Body Weight","231","g","231",231,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:18:17",8
"GLP003","BW","107001533",1120,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:55:24",15
"GLP003","BW","107001533",1121,"BW","Body Weight","257","g","257",257,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:53:43",22
"GLP003","BW","107001534",1122,"BW","Body Weight","190","g","190",190,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:05:03",-6
"GLP003","BW","107001534",1123,"BW","Body Weight","200","g","200",200,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:45:21",-3
"GLP003","BW","107001534",1124,"BW","Body Weight","202","g","202",202,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:48:07",1
"GLP003","BW","107001534",1125,"BW","Body Weight","220","g","220",220,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:07:27",8
"GLP003","BW","107001534",1126,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:44:25",15
"GLP003","BW","107001534",1127,"BW","Body Weight","243","g","243",243,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:40:12",22
"GLP003","BW","107001535",1128,"BW","Body Weight","195","g","195",195,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:05:13",-6
"GLP003","BW","107001535",1129,"BW","Body Weight","206","g","206",206,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:45:29",-3
"GLP003","BW","107001535",1130,"BW","Body Weight","223","g","223",223,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:24:11",1
"GLP003","BW","107001535",1131,"BW","Body Weight","230","g","230",230,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:03:48",8
"GLP003","BW","107001535",1132,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:41:21",15
"GLP003","BW","107001535",1133,"BW","Body Weight","256","g","256",256,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:36:16",22
"GLP003","BW","107001535",1134,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:23:03",29
"GLP003","BW","107001536",1135,"BW","Body Weight","211","g","211",211,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:05:28",-6
"GLP003","BW","107001536",1136,"BW","Body Weight","217","g","217",217,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:45:37",-3
"GLP003","BW","107001536",1137,"BW","Body Weight","227","g","227",227,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:00:39",1
"GLP003","BW","107001536",1138,"BW","Body Weight","234","g","234",234,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:19:17",8
"GLP003","BW","107001536",1139,"BW","Body Weight","234","g","234",234,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:56:35",15
"GLP003","BW","107001536",1140,"BW","Body Weight","228","g","228",228,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:55:16",22
"GLP003","BW","107001536",1141,"BW","Body Weight","235","g","235",235,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:37:52",29
"GLP003","BW","107001537",1142,"BW","Body Weight","203","g","203",203,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:05:37",-6
"GLP003","BW","107001537",1143,"BW","Body Weight","220","g","220",220,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:45:43",-3
"GLP003","BW","107001537",1144,"BW","Body Weight","227","g","227",227,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:45:17",1
"GLP003","BW","107001537",1145,"BW","Body Weight","230","g","230",230,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:04:22",8
"GLP003","BW","107001537",1146,"BW","Body Weight","245","g","245",245,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:41:51",15
"GLP003","BW","107001537",1147,"BW","Body Weight","258","g","258",258,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:37:08",22
"GLP003","BW","107001537",1148,"BW","Body Weight","260","g","260",260,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:24:32",29
"GLP003","BW","107001538",1149,"BW","Body Weight","200","g","200",200,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:05:42",-6
"GLP003","BW","107001538",1150,"BW","Body Weight","209","g","209",209,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:45:50",-3
"GLP003","BW","107001538",1151,"BW","Body Weight","214","g","214",214,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:45:47",1
"GLP003","BW","107001538",1152,"BW","Body Weight","221","g","221",221,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:04:50",8
"GLP003","BW","107001538",1153,"BW","Body Weight","230","g","230",230,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:42:25",15
"GLP003","BW","107001538",1154,"BW","Body Weight","243","g","243",243,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:37:47",22
"GLP003","BW","107001538",1155,"BW","Body Weight","257","g","257",257,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:25:48",29
"GLP003","BW","107001538",1156,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:38:05",36
"GLP003","BW","107001540",1157,"BW","Body Weight","200","g","200",200,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:06:03",-6
"GLP003","BW","107001540",1158,"BW","Body Weight","212","g","212",212,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:46:18",-3
"GLP003","BW","107001540",1159,"BW","Body Weight","216","g","216",216,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:52:12",1
"GLP003","BW","107001540",1160,"BW","Body Weight","222","g","222",222,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:12:01",8
"GLP003","BW","107001540",1161,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:47:09",15
"GLP003","BW","107001540",1162,"BW","Body Weight","243","g","243",243,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:45:22",22
"GLP003","BW","107001541",1163,"BW","Body Weight","207","g","207",207,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:06:09",-6
"GLP003","BW","107001541",1164,"BW","Body Weight","217","g","217",217,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:46:25",-3
"GLP003","BW","107001541",1165,"BW","Body Weight","226","g","226",226,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:47:47",1
"GLP003","BW","107001541",1166,"BW","Body Weight","240","g","240",240,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:07:12",8
"GLP003","BW","107001541",1167,"BW","Body Weight","255","g","255",255,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:44:14",15
"GLP003","BW","107001541",1168,"BW","Body Weight","259","g","259",259,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:39:53",22
"GLP003","BW","107001542",1169,"BW","Body Weight","196","g","196",196,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:06:16",-6
"GLP003","BW","107001542",1170,"BW","Body Weight","215","g","215",215,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:46:35",-3
"GLP003","BW","107001542",1171,"BW","Body Weight","213","g","213",213,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:50:01",1
"GLP003","BW","107001542",1172,"BW","Body Weight","226","g","226",226,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:10:17",8
"GLP003","BW","107001542",1173,"BW","Body Weight","234","g","234",234,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:45:37",15
"GLP003","BW","107001542",1174,"BW","Body Weight","248","g","248",248,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:42:18",22
"GLP003","BW","107001545",1175,"BW","Body Weight","205","g","205",205,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:06:34",-6
"GLP003","BW","107001545",1176,"BW","Body Weight","219","g","219",219,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:47:00",-3
"GLP003","BW","107001545",1177,"BW","Body Weight","231","g","231",231,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:55:48",1
"GLP003","BW","107001545",1178,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:15:06",8
"GLP003","BW","107001545",1179,"BW","Body Weight","258","g","258",258,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:50:17",15
"GLP003","BW","107001545",1180,"BW","Body Weight","275","g","275",275,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:49:12",22
"GLP003","BW","107001546",1181,"BW","Body Weight","181","g","181",181,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:06:40",-6
"GLP003","BW","107001546",1182,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:47:08",-3
"GLP003","BW","107001546",1183,"BW","Body Weight","207","g","207",207,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:58:52",1
"GLP003","BW","107001546",1184,"BW","Body Weight","212","g","212",212,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:17:40",8
"GLP003","BW","107001546",1185,"BW","Body Weight","225","g","225",225,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:54:47",15
"GLP003","BW","107001546",1186,"BW","Body Weight","242","g","242",242,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:53:06",22
"GLP003","BW","107001547",1187,"BW","Body Weight","202","g","202",202,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:06:49",-6
"GLP003","BW","107001547",1188,"BW","Body Weight","206","g","206",206,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:47:15",-3
"GLP003","BW","107001547",1189,"BW","Body Weight","206","g","206",206,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:55:57",1
"GLP003","BW","107001547",1190,"BW","Body Weight","229","g","229",229,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:15:14",8
"GLP003","BW","107001547",1191,"BW","Body Weight","237","g","237",237,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:50:25",15
"GLP003","BW","107001547",1192,"BW","Body Weight","244","g","244",244,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:49:23",22
"GLP003","BW","107001548",1193,"BW","Body Weight","198","g","198",198,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:06:57",-6
"GLP003","BW","107001548",1194,"BW","Body Weight","211","g","211",211,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:47:25",-3
"GLP003","BW","107001548",1195,"BW","Body Weight","214","g","214",214,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:01:48",1
"GLP003","BW","107001548",1196,"BW","Body Weight","224","g","224",224,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:20:13",8
"GLP003","BW","107001548",1197,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:57:27",15
"GLP003","BW","107001548",1198,"BW","Body Weight","254","g","254",254,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:56:30",22
"GLP003","BW","107001549",1199,"BW","Body Weight","204","g","204",204,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:05",-6
"GLP003","BW","107001549",1200,"BW","Body Weight","213","g","213",213,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:47:32",-3
"GLP003","BW","107001549",1201,"BW","Body Weight","220","g","220",220,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:02:56",1
"GLP003","BW","107001549",1202,"BW","Body Weight","220","g","220",220,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:23:26",8
"GLP003","BW","107001549",1203,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:58:15",15
"GLP003","BW","107001549",1204,"BW","Body Weight","248","g","248",248,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:57:42",22
"GLP003","BW","107001550",1205,"BW","Body Weight","201","g","201",201,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:10",-6
"GLP003","BW","107001550",1206,"BW","Body Weight","211","g","211",211,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:47:45",-3
"GLP003","BW","107001550",1207,"BW","Body Weight","223","g","223",223,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:58:08",1
"GLP003","BW","107001550",1208,"BW","Body Weight","228","g","228",228,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:17:08",8
"GLP003","BW","107001550",1209,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:54:09",15
"GLP003","BW","107001550",1210,"BW","Body Weight","257","g","257",257,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:52:17",22
"GLP003","BW","107001551",1211,"BW","Body Weight","205","g","205",205,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:17",-6
"GLP003","BW","107001551",1212,"BW","Body Weight","217","g","217",217,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:47:54",-3
"GLP003","BW","107001551",1213,"BW","Body Weight","229","g","229",229,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:50:25",1
"GLP003","BW","107001551",1214,"BW","Body Weight","241","g","241",241,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:10:40",8
"GLP003","BW","107001551",1215,"BW","Body Weight","265","g","265",265,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:45:55",15
"GLP003","BW","107001551",1216,"BW","Body Weight","272","g","272",272,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:42:55",22
"GLP003","BW","107001552",1217,"BW","Body Weight","190","g","190",190,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:23",-6
"GLP003","BW","107001552",1218,"BW","Body Weight","202","g","202",202,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:48:02",-3
"GLP003","BW","107001552",1219,"BW","Body Weight","211","g","211",211,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:52:45",1
"GLP003","BW","107001552",1220,"BW","Body Weight","217","g","217",217,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:12:30",8
"GLP003","BW","107001552",1221,"BW","Body Weight","228","g","228",228,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:47:43",15
"GLP003","BW","107001552",1222,"BW","Body Weight","238","g","238",238,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:46:02",22
"GLP003","BW","107001552",1223,"BW","Body Weight","239","g","239",239,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:30:33",29
"GLP003","BW","107001553",1224,"BW","Body Weight","197","g","197",197,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:30",-6
"GLP003","BW","107001553",1225,"BW","Body Weight","205","g","205",205,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:48:12",-3
"GLP003","BW","107001553",1226,"BW","Body Weight","217","g","217",217,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:52:01",1
"GLP003","BW","107001553",1227,"BW","Body Weight","223","g","223",223,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:11:49",8
"GLP003","BW","107001553",1228,"BW","Body Weight","232","g","232",232,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:47:02",15
"GLP003","BW","107001553",1229,"BW","Body Weight","236","g","236",236,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:45:05",22
"GLP003","BW","107001554",1230,"BW","Body Weight","193","g","193",193,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:37",-6
"GLP003","BW","107001554",1231,"BW","Body Weight","207","g","207",207,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:48:22",-3
"GLP003","BW","107001554",1232,"BW","Body Weight","224","g","224",224,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:01:00",1
"GLP003","BW","107001554",1233,"BW","Body Weight","239","g","239",239,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:19:40",8
"GLP003","BW","107001554",1234,"BW","Body Weight","257","g","257",257,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:56:55",15
"GLP003","BW","107001554",1235,"BW","Body Weight","263","g","263",263,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:55:43",22
"GLP003","BW","107001554",1236,"BW","Body Weight","232","g","232",232,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:39:14",29
"GLP003","BW","107001554",1237,"BW","Body Weight","267","g","267",267,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:42:28",36
"GLP003","BW","107001555",1238,"BW","Body Weight","193","g","193",193,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:43",-6
"GLP003","BW","107001555",1239,"BW","Body Weight","202","g","202",202,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:48:28",-3
"GLP003","BW","107001555",1240,"BW","Body Weight","209","g","209",209,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T07:01:23",1
"GLP003","BW","107001555",1241,"BW","Body Weight","207","g","207",207,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:20:00",8
"GLP003","BW","107001555",1242,"BW","Body Weight","223","g","223",223,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:57:11",15
"GLP003","BW","107001555",1243,"BW","Body Weight","239","g","239",239,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:56:09",22
"GLP003","BW","107001555",1244,"BW","Body Weight","246","g","246",246,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:40:06",29
"GLP003","BW","107001555",1245,"BW","Body Weight","249","g","249",249,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:43:01",36
"GLP003","BW","107001556",1246,"BW","Body Weight","199","g","199",199,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:49",-6
"GLP003","BW","107001556",1247,"BW","Body Weight","209","g","209",209,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:48:35",-3
"GLP003","BW","107001556",1248,"BW","Body Weight","206","g","206",206,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:49:08",1
"GLP003","BW","107001556",1249,"BW","Body Weight","215","g","215",215,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:09:29",8
"GLP003","BW","107001556",1250,"BW","Body Weight","224","g","224",224,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:45:01",15
"GLP003","BW","107001556",1251,"BW","Body Weight","233","g","233",233,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:41:23",22
"GLP003","BW","107001556",1252,"BW","Body Weight","223","g","223",223,"g",NA,NA,NA,NA,NA,NA,29,"2007-07-12T09:27:55",29
"GLP003","BW","107001556",1253,"BW","Body Weight","236","g","236",236,"g",NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:38:44",36
"GLP003","BW","107001557",1254,"BW","Body Weight","200","g","200",200,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:07:55",-6
"GLP003","BW","107001557",1255,"BW","Body Weight","215","g","215",215,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:48:42",-3
"GLP003","BW","107001557",1256,"BW","Body Weight","226","g","226",226,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:57:42",1
"GLP003","BW","107001557",1257,"BW","Body Weight","236","g","236",236,"g",NA,NA,NA,NA,NA,NA,8,"2007-06-21T08:16:45",8
"GLP003","BW","107001557",1258,"BW","Body Weight","258","g","258",258,"g",NA,NA,NA,NA,NA,NA,15,"2007-06-28T07:53:43",15
"GLP003","BW","107001557",1259,"BW","Body Weight","274","g","274",274,"g",NA,NA,NA,NA,NA,NA,22,"2007-07-05T07:51:45",22
"GLP003","BW","107001559",1260,"BW","Body Weight","206","g","206",206,"g",NA,NA,NA,NA,NA,NA,-6,"2007-06-08T09:08:26",-6
"GLP003","BW","107001559",1261,"BW","Body Weight","217","g","217",217,"g",NA,NA,NA,NA,NA,NA,-3,"2007-06-11T07:49:03",-3
"GLP003","BW","107001559",1262,"BW","Body Weight","224","g","224",224,"g",NA,NA,"Y",NA,NA,NA,1,"2007-06-14T06:49:23",1
