"STUDYID","DOMAIN","USUBJID","OMSEQ","OMTESTCD","OMTEST","OMORRES","OMORRESU","OMSTRESC","OMSTRESN","OMSTRESU","OMSTAT","OMREASND","OMSPEC","OMANTREG","OMSPCCND","OMSPCUFL","OMLAT","OMDIR","OMPORTOT","OMEXCLFL","OMREASEX","OMDTC","OMDY"
"GLP003","OM","107001391",1359,"WEIGHT","Weight","2.996","g","2.996",2.996,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001391",1360,"WEIGHT","Weight",".01","g","0.01",0.01,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001391",1361,"WEIGHT","Weight",".039","g","0.039",0.039,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001391",1362,"WEIGHT","Weight",".076","g","0.076",0.076,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001391",1363,"WEIGHT","Weight","1.011","g","1.011",1.011,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001391",1364,"WEIGHT","Weight",".471","g","0.471",0.471,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1365,"WEIGHT","Weight","2.248","g","2.248",2.248,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1366,"WEIGHT","Weight","1.214","g","1.214",1.214,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1367,"WEIGHT","Weight","10.605","g","10.605",10.605,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1368,"WEIGHT","Weight","2.755","g","2.755",2.755,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1369,"WEIGHT","Weight","3.708","g","3.708",3.708,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1370,"WEIGHT","Weight","2.985","g","2.985",2.985,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1371,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1372,"WEIGHT","Weight",".035","g","0.035",0.035,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1373,"WEIGHT","Weight",".086","g","0.086",0.086,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1374,"WEIGHT","Weight",".821","g","0.821",0.821,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001477",1375,"WEIGHT","Weight",".427","g","0.427",0.427,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-10",29
"GLP003","OM","107001369",1376,"WEIGHT","Weight","2.036","g","2.036",2.036,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1377,"WEIGHT","Weight","1.214","g","1.214",1.214,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1378,"WEIGHT","Weight","11.453","g","11.453",11.453,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1379,"WEIGHT","Weight","2.814","g","2.814",2.814,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1380,"WEIGHT","Weight","3.344","g","3.344",3.344,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1381,"WEIGHT","Weight","3.103","g","3.103",3.103,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1382,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1383,"WEIGHT","Weight",".028","g","0.028",0.028,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1384,"WEIGHT","Weight",".094","g","0.094",0.094,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1385,"WEIGHT","Weight",".939","g","0.939",0.939,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001369",1386,"WEIGHT","Weight",".443","g","0.443",0.443,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1387,"WEIGHT","Weight","2.135","g","2.135",2.135,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1388,"WEIGHT","Weight","1.41","g","1.41",1.41,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1389,"WEIGHT","Weight","11.23","g","11.23",11.23,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1390,"WEIGHT","Weight","3.151","g","3.151",3.151,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1391,"WEIGHT","Weight","3.851","g","3.851",3.851,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1392,"WEIGHT","Weight","2.547","g","2.547",2.547,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1393,"WEIGHT","Weight",".008","g","0.008",0.008,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1394,"WEIGHT","Weight",".035","g","0.035",0.035,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1395,"WEIGHT","Weight",".088","g","0.088",0.088,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1396,"WEIGHT","Weight","1.012","g","1.012",1.012,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001461",1397,"WEIGHT","Weight",".573","g","0.573",0.573,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1398,"WEIGHT","Weight","2.128","g","2.128",2.128,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1399,"WEIGHT","Weight","1.158","g","1.158",1.158,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1400,"WEIGHT","Weight","13.045","g","13.045",13.045,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1401,"WEIGHT","Weight","3.028","g","3.028",3.028,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1402,"WEIGHT","Weight","3.331","g","3.331",3.331,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1403,"WEIGHT","Weight","1.945","g","1.945",1.945,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1404,"WEIGHT","Weight",".011","g","0.011",0.011,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1405,"WEIGHT","Weight",".031","g","0.031",0.031,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1406,"WEIGHT","Weight",".071","g","0.071",0.071,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1407,"WEIGHT","Weight","1.294","g","1.294",1.294,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001376",1408,"WEIGHT","Weight",".429","g","0.429",0.429,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1409,"WEIGHT","Weight","2.127","g","2.127",2.127,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1410,"WEIGHT","Weight","1.152","g","1.152",1.152,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1411,"WEIGHT","Weight","11.667","g","11.667",11.667,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1412,"WEIGHT","Weight","3.373","g","3.373",3.373,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1413,"WEIGHT","Weight","3.821","g","3.821",3.821,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1414,"WEIGHT","Weight","2.836","g","2.836",2.836,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1415,"WEIGHT","Weight",".01","g","0.01",0.01,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1416,"WEIGHT","Weight",".037","g","0.037",0.037,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1417,"WEIGHT","Weight",".093","g","0.093",0.093,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1418,"WEIGHT","Weight",".775","g","0.775",0.775,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001420",1419,"WEIGHT","Weight",".484","g","0.484",0.484,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1420,"WEIGHT","Weight","2.077","g","2.077",2.077,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1421,"WEIGHT","Weight","1.311","g","1.311",1.311,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1422,"WEIGHT","Weight","10.393","g","10.393",10.393,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1423,"WEIGHT","Weight","2.832","g","2.832",2.832,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1424,"WEIGHT","Weight","3.388","g","3.388",3.388,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1425,"WEIGHT","Weight","2.308","g","2.308",2.308,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1426,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1427,"WEIGHT","Weight",".021","g","0.021",0.021,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1428,"WEIGHT","Weight",".085","g","0.085",0.085,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1429,"WEIGHT","Weight",".708","g","0.708",0.708,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001350",1430,"WEIGHT","Weight",".429","g","0.429",0.429,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-11",30
"GLP003","OM","107001474",1431,"WEIGHT","Weight","2.224","g","2.224",2.224,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1432,"WEIGHT","Weight","1.303","g","1.303",1.303,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1433,"WEIGHT","Weight","15.988","g","15.988",15.988,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1434,"WEIGHT","Weight","3.066","g","3.066",3.066,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1435,"WEIGHT","Weight","3.582","g","3.582",3.582,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1436,"WEIGHT","Weight","2.784","g","2.784",2.784,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1437,"WEIGHT","Weight",".014","g","0.014",0.014,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1438,"WEIGHT","Weight",".023","g","0.023",0.023,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1439,"WEIGHT","Weight",".061","g","0.061",0.061,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1440,"WEIGHT","Weight",".773","g","0.773",0.773,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001474",1441,"WEIGHT","Weight",".402","g","0.402",0.402,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1442,"WEIGHT","Weight","2.093","g","2.093",2.093,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1443,"WEIGHT","Weight","1.34","g","1.34",1.34,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1444,"WEIGHT","Weight","15.267","g","15.267",15.267,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1445,"WEIGHT","Weight","3.059","g","3.059",3.059,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1446,"WEIGHT","Weight","3.681","g","3.681",3.681,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1447,"WEIGHT","Weight","2.686","g","2.686",2.686,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1448,"WEIGHT","Weight",".008","g","0.008",0.008,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1449,"WEIGHT","Weight",".038","g","0.038",0.038,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1450,"WEIGHT","Weight",".071","g","0.071",0.071,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1451,"WEIGHT","Weight",".754","g","0.754",0.754,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001446",1452,"WEIGHT","Weight",".672","g","0.672",0.672,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1453,"WEIGHT","Weight","2.049","g","2.049",2.049,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1454,"WEIGHT","Weight","1.217","g","1.217",1.217,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1455,"WEIGHT","Weight","10.241","g","10.241",10.241,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1456,"WEIGHT","Weight","2.436","g","2.436",2.436,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1457,"WEIGHT","Weight","3.706","g","3.706",3.706,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1458,"WEIGHT","Weight","2.424","g","2.424",2.424,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1459,"WEIGHT","Weight",".009","g","0.009",0.009,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1460,"WEIGHT","Weight",".023","g","0.023",0.023,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1461,"WEIGHT","Weight",".064","g","0.064",0.064,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1462,"WEIGHT","Weight","1.045","g","1.045",1.045,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001485",1463,"WEIGHT","Weight",".458","g","0.458",0.458,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1464,"WEIGHT","Weight","2.324","g","2.324",2.324,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1465,"WEIGHT","Weight","1.35","g","1.35",1.35,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1466,"WEIGHT","Weight","11.891","g","11.891",11.891,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1467,"WEIGHT","Weight","3.013","g","3.013",3.013,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1468,"WEIGHT","Weight","3.403","g","3.403",3.403,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1469,"WEIGHT","Weight","2.9","g","2.9",2.9,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1470,"WEIGHT","Weight",".017","g","0.017",0.017,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1471,"WEIGHT","Weight",".03","g","0.03",0.03,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1472,"WEIGHT","Weight",".111","g","0.111",0.111,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1473,"WEIGHT","Weight",".889","g","0.889",0.889,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001435",1474,"WEIGHT","Weight",".45","g","0.45",0.45,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1475,"WEIGHT","Weight","2.15","g","2.15",2.15,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1476,"WEIGHT","Weight","1.169","g","1.169",1.169,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1477,"WEIGHT","Weight","11.249","g","11.249",11.249,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1478,"WEIGHT","Weight","2.491","g","2.491",2.491,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1479,"WEIGHT","Weight","2.98","g","2.98",2.98,"g",NA,NA,"TESTIS",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1480,"WEIGHT","Weight","2.57","g","2.57",2.57,"g",NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1481,"WEIGHT","Weight",".008","g","0.008",0.008,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1482,"WEIGHT","Weight",".027","g","0.027",0.027,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1483,"WEIGHT","Weight",".057","g","0.057",0.057,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1484,"WEIGHT","Weight",".817","g","0.817",0.817,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001383",1485,"WEIGHT","Weight",".472","g","0.472",0.472,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-24",43
"GLP003","OM","107001533",1486,"WEIGHT","Weight","1.791","g","1.791",1.791,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1487,"WEIGHT","Weight",".967","g","0.967",0.967,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1488,"WEIGHT","Weight","8.019","g","8.019",8.019,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1489,"WEIGHT","Weight","1.703","g","1.703",1.703,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1490,"WEIGHT","Weight",".105","g","0.105",0.105,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1491,"WEIGHT","Weight",".612","g","0.612",0.612,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1492,"WEIGHT","Weight",".015","g","0.015",0.015,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1493,"WEIGHT","Weight",".016","g","0.016",0.016,"g",NA,NA,"GLAND, THYROID",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1494,"WEIGHT","Weight",".122","g","0.122",0.122,"g",NA,NA,"GLAND, ADRENAL",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1495,"WEIGHT","Weight",".604","g","0.604",0.604,"g",NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001533",1496,"WEIGHT","Weight",".272","g","0.272",0.272,"g",NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001617",1497,"WEIGHT","Weight","1.996","g","1.996",1.996,"g",NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001617",1498,"WEIGHT","Weight",".843","g","0.843",0.843,"g",NA,NA,"HEART",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001617",1499,"WEIGHT","Weight","6.603","g","6.603",6.603,"g",NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001617",1500,"WEIGHT","Weight","1.713","g","1.713",1.713,"g",NA,NA,"KIDNEY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001617",1501,"WEIGHT","Weight",".113","g","0.113",0.113,"g",NA,NA,"OVARY",NA,NA,NA,"BILATERAL",NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001617",1502,"WEIGHT","Weight",".539","g","0.539",0.539,"g",NA,NA,"UTERUS",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
"GLP003","OM","107001617",1503,"WEIGHT","Weight",".012","g","0.012",0.012,"g",NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,NA,NA,"2007-07-12",29
