"STUDYID","DOMAIN","USUBJID","BGSEQ","BGTESTCD","BGTEST","BGORRES","BGORRESU","BGSTRESC","BGSTRESN","BGSTRESU","BGSTAT","BGREASND","BGEXCLFL","BGREASEX","BGDTC","BGENDTC","BGDY","BGENDY","BGELTM","BGTPTREF","BGRFTDTC"
"GLP003","BG","107001382",792,"BWGAIN","Body Weight Gain","-20.0","g","-20.0",-20,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001362",793,"BWGAIN","Body Weight Gain","-7.0","g","-7.0",-7,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001363",794,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001473",795,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001620",802,"BWGAIN","Body Weight Gain","-3.0","g","-3.0",-3,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001641",803,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001602",804,"BWGAIN","Body Weight Gain","0.0","g","0.0",0,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001513",805,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001556",806,"BWGAIN","Body Weight Gain","-10.0","g","-10.0",-10,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001561",807,"BWGAIN","Body Weight Gain","-9.0","g","-9.0",-9,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001559",808,"BWGAIN","Body Weight Gain","4.0","g","4.0",4,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001609",809,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001563",810,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001411",816,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001433",817,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001375",818,"BWGAIN","Body Weight Gain","23.0","g","23.0",23,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001381",819,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001416",820,"BWGAIN","Body Weight Gain","19.0","g","19.0",19,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001386",821,"BWGAIN","Body Weight Gain","-5.0","g","-5.0",-5,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001379",822,"BWGAIN","Body Weight Gain","-16.0","g","-16.0",-16,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001432",823,"BWGAIN","Body Weight Gain","-6.0","g","-6.0",-6,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001478",824,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001491",825,"BWGAIN","Body Weight Gain","16.0","g","16.0",16,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001562",831,"BWGAIN","Body Weight Gain","-3.0","g","-3.0",-3,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001631",832,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001499",833,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001552",834,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001505",835,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001637",836,"BWGAIN","Body Weight Gain","-20.0","g","-20.0",-20,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001612",837,"BWGAIN","Body Weight Gain","-10.0","g","-10.0",-10,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001574",838,"BWGAIN","Body Weight Gain","-3.0","g","-3.0",-3,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001519",839,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001589",840,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001355",846,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001426",847,"BWGAIN","Body Weight Gain","21.0","g","21.0",21,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001424",848,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001438",849,"BWGAIN","Body Weight Gain","3.0","g","3.0",3,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001404",850,"BWGAIN","Body Weight Gain","18.0","g","18.0",18,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001482",851,"BWGAIN","Body Weight Gain","-7.0","g","-7.0",-7,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001486",852,"BWGAIN","Body Weight Gain","-2.0","g","-2.0",-2,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001398",853,"BWGAIN","Body Weight Gain","-6.0","g","-6.0",-6,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001445",854,"BWGAIN","Body Weight Gain","24.0","g","24.0",24,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001399",855,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001565",861,"BWGAIN","Body Weight Gain","-3.0","g","-3.0",-3,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001643",862,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001515",863,"BWGAIN","Body Weight Gain","3.0","g","3.0",3,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001521",864,"BWGAIN","Body Weight Gain","0.0","g","0.0",0,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001508",865,"BWGAIN","Body Weight Gain","-2.0","g","-2.0",-2,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001584",866,"BWGAIN","Body Weight Gain","-6.0","g","-6.0",-6,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001566",867,"BWGAIN","Body Weight Gain","-13.0","g","-13.0",-13,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001644",868,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001587",869,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001638",870,"BWGAIN","Body Weight Gain","-4.0","g","-4.0",-4,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001369",876,"BWGAIN","Body Weight Gain","16.0","g","16.0",16,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001461",877,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001376",878,"BWGAIN","Body Weight Gain","11.0","g","11.0",11,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001420",879,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001350",880,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001474",881,"BWGAIN","Body Weight Gain","-5.0","g","-5.0",-5,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001446",882,"BWGAIN","Body Weight Gain","-2.0","g","-2.0",-2,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001485",883,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001435",884,"BWGAIN","Body Weight Gain","29.0","g","29.0",29,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001383",885,"BWGAIN","Body Weight Gain","10.0","g","10.0",10,"g",NA,NA,NA,NA,"2007-07-03","2007-07-10",22,29,NA,NA,NA
"GLP003","BG","107001522",891,"BWGAIN","Body Weight Gain","-2.0","g","-2.0",-2,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001610",892,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001504",893,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001536",894,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001633",895,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001628",896,"BWGAIN","Body Weight Gain","-8.0","g","-8.0",-8,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001554",897,"BWGAIN","Body Weight Gain","-31.0","g","-31.0",-31,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001598",898,"BWGAIN","Body Weight Gain","-15.0","g","-15.0",-15,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001555",899,"BWGAIN","Body Weight Gain","7.0","g","7.0",7,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001588",900,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-07-05","2007-07-12",22,29,NA,NA,NA
"GLP003","BG","107001397",911,"BWGAIN","Body Weight Gain","18.0","g","18.0",18,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001467",912,"BWGAIN","Body Weight Gain","54.0","g","54.0",54,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001387",913,"BWGAIN","Body Weight Gain","38.0","g","38.0",38,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001384",914,"BWGAIN","Body Weight Gain","22.0","g","22.0",22,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001423",915,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001594",926,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001619",927,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001518",928,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001538",929,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001581",930,"BWGAIN","Body Weight Gain","6.0","g","6.0",6,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001351",941,"BWGAIN","Body Weight Gain","33.0","g","33.0",33,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001382",942,"BWGAIN","Body Weight Gain","51.0","g","51.0",51,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001362",943,"BWGAIN","Body Weight Gain","34.0","g","34.0",34,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001363",944,"BWGAIN","Body Weight Gain","21.0","g","21.0",21,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001473",945,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001556",956,"BWGAIN","Body Weight Gain","13.0","g","13.0",13,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001561",957,"BWGAIN","Body Weight Gain","20.0","g","20.0",20,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001559",958,"BWGAIN","Body Weight Gain","4.0","g","4.0",4,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001609",959,"BWGAIN","Body Weight Gain","-2.0","g","-2.0",-2,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001563",960,"BWGAIN","Body Weight Gain","0.0","g","0.0",0,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001386",971,"BWGAIN","Body Weight Gain","32.0","g","32.0",32,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001379",972,"BWGAIN","Body Weight Gain","47.0","g","47.0",47,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001432",973,"BWGAIN","Body Weight Gain","32.0","g","32.0",32,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001478",974,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001491",975,"BWGAIN","Body Weight Gain","32.0","g","32.0",32,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001637",986,"BWGAIN","Body Weight Gain","24.0","g","24.0",24,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001612",987,"BWGAIN","Body Weight Gain","15.0","g","15.0",15,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001574",988,"BWGAIN","Body Weight Gain","9.0","g","9.0",9,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001519",989,"BWGAIN","Body Weight Gain","0.0","g","0.0",0,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001589",990,"BWGAIN","Body Weight Gain","1.0","g","1.0",1,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001482",1001,"BWGAIN","Body Weight Gain","37.0","g","37.0",37,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001486",1002,"BWGAIN","Body Weight Gain","27.0","g","27.0",27,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001398",1003,"BWGAIN","Body Weight Gain","29.0","g","29.0",29,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001445",1004,"BWGAIN","Body Weight Gain","14.0","g","14.0",14,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001399",1005,"BWGAIN","Body Weight Gain","21.0","g","21.0",21,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001584",1016,"BWGAIN","Body Weight Gain","12.0","g","12.0",12,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001566",1017,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001644",1018,"BWGAIN","Body Weight Gain","-2.0","g","-2.0",-2,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001587",1019,"BWGAIN","Body Weight Gain","5.0","g","5.0",5,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001638",1020,"BWGAIN","Body Weight Gain","2.0","g","2.0",2,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001474",1031,"BWGAIN","Body Weight Gain","42.0","g","42.0",42,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001446",1032,"BWGAIN","Body Weight Gain","44.0","g","44.0",44,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001485",1033,"BWGAIN","Body Weight Gain","19.0","g","19.0",19,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001435",1034,"BWGAIN","Body Weight Gain","17.0","g","17.0",17,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001383",1035,"BWGAIN","Body Weight Gain","23.0","g","23.0",23,"g",NA,NA,NA,NA,"2007-07-10","2007-07-17",29,36,NA,NA,NA
"GLP003","BG","107001628",1046,"BWGAIN","Body Weight Gain","8.0","g","8.0",8,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001554",1047,"BWGAIN","Body Weight Gain","35.0","g","35.0",35,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001598",1048,"BWGAIN","Body Weight Gain","42.0","g","42.0",42,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001555",1049,"BWGAIN","Body Weight Gain","3.0","g","3.0",3,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
"GLP003","BG","107001588",1050,"BWGAIN","Body Weight Gain","2.0","g","2.0",2,"g",NA,NA,NA,NA,"2007-07-12","2007-07-19",29,36,NA,NA,NA
