"LBTEST","LBTESTCD","LBSPEC","SPECIES","SEX","LBSTRESU","LBSTRESM","LBSTRESSD","N"
"Gamma Glutamyl Transferase","GGT","SERUM","RAT","M","U/L",0.757699609156896,1.01877113757593,1791
"Gamma Glutamyl Transferase","GGT","SERUM","RAT","M","ukat/L",0.00269885714285714,0.00271219081713869,21
"Gamma Glutamyl Transferase","GGT","URINE","MONKEY","M","U/L",41.65,13.2930789402763,18
"Glutamate Dehydrogenase","GLDH","PLASMA","MOUSE","M","ukat/L",0.143639833333333,0.0150329325590029,18
"Glutamate Dehydrogenase","GLDH","PLASMA","RAT","F","IU/L",6.3175,1.43142174789228,60
"Glutamate Dehydrogenase","GLDH","PLASMA","RAT","F","U/L",12.5264705882353,11.3170338928525,272
"Glutamate Dehydrogenase","GLDH","PLASMA","RAT","M","IU/L",6.94736842105263,2.73741309471695,57
"Glutamate Dehydrogenase","GLDH","PLASMA","RAT","M","U/L",10.5576666666667,8.53763625215137,150
"Glutamate Dehydrogenase","GLDH","SERUM","DOG","F","IU/L",6.40909090909091,0.896330904805302,11
"Glutamate Dehydrogenase","GLDH","SERUM","DOG","F","U/L",5.40266666666667,1.47032277613542,70
"Glutamate Dehydrogenase","GLDH","SERUM","DOG","M","IU/L",6.04545454545455,1.04772480772733,11
"Glutamate Dehydrogenase","GLDH","SERUM","DOG","M","U/L",5.45539473684211,0.89207584568019,38
"Glutamate Dehydrogenase","GLDH","SERUM","MONKEY","F","U/L",19.9105,7.99532271058766,118
"Glutamate Dehydrogenase","GLDH","SERUM","MONKEY","M","U/L",25.5004388489209,13.3374816888187,139
"Glutamate Dehydrogenase","GLDH","SERUM","MOUSE","F","U/L",7.85716981132075,4.43149886839764,53
"Glutamate Dehydrogenase","GLDH","SERUM","MOUSE","M","U/L",12.0688888888889,6.12669118031718,90
"Glutamate Dehydrogenase","GLDH","SERUM","RAT","F","IU/L",4.5,0.820008410385801,30
"Glutamate Dehydrogenase","GLDH","SERUM","RAT","F","U/L",15.2408001893939,27.5811690999392,352
"Glutamate Dehydrogenase","GLDH","SERUM","RAT","F","ukat/L",0.0813496,0.0466872790883522,20
"Glutamate Dehydrogenase","GLDH","SERUM","RAT","M","IU/L",5,0.909717652294684,30
"Glutamate Dehydrogenase","GLDH","SERUM","RAT","M","U/L",14.316164921466,23.6188363702416,382
"Glutamate Dehydrogenase","GLDH","SERUM","RAT","M","ukat/L",0.0765153,0.0128546301144353,20
"Globulin","GLOBUL","PLASMA","DOG","F","g/L",24.2906976744186,3.66048053616317,43
"Globulin","GLOBUL","PLASMA","DOG","M","g/L",26.2294573643411,4.05192624714374,43
"Globulin","GLOBUL","PLASMA","MONKEY","F","g/L",32.7854497354497,4.23047759303308,27
"Globulin","GLOBUL","PLASMA","MONKEY","M","g/L",29.9583333333333,4.35943454363406,30
"Globulin","GLOBUL","PLASMA","MOUSE","F","g/dL",1.35052631578947,0.0666423994653175,95
"Globulin","GLOBUL","PLASMA","MOUSE","F","g/L",15.4074074074074,2.02407166297691,27
"Globulin","GLOBUL","PLASMA","MOUSE","M","g/L",19.4137931034483,1.3955859337648,29
"Globulin","GLOBUL","PLASMA","RABBIT","F","g/L",15.7196153846154,0.66944461290206,13
"Globulin","GLOBUL","PLASMA","RABBIT","M","g/L",16.0896153846154,0.994795752777216,13
"Globulin","GLOBUL","PLASMA","RAT","F","g/dL",1.63,0.130182058752551,20
"Globulin","GLOBUL","PLASMA","RAT","F","g/L",21.6783382789318,8.43734733008901,337
"Globulin","GLOBUL","PLASMA","RAT","M","g/dL",1.87333333333333,0.15059955507471,60
"Globulin","GLOBUL","PLASMA","RAT","M","g/L",23.4861861861862,6.07807670526704,333
"Globulin","GLOBUL","SERUM","DOG","F","g/dL",2.21278600823045,0.317957345859699,405
"Globulin","GLOBUL","SERUM","DOG","F","g/L",24.1272045855379,4.87122612771183,135
"Globulin","GLOBUL","SERUM","DOG","M","g/dL",2.33613730355666,0.278913573608511,403
"Globulin","GLOBUL","SERUM","DOG","M","g/L",25.4238278953557,4.08644467119446,162
"Globulin","GLOBUL","SERUM","MONKEY","F","g/dL",2.99620384410748,0.389804229479663,716
"Globulin","GLOBUL","SERUM","MONKEY","F","g/L",31.988609561753,4.17778615313152,251
"Globulin","GLOBUL","SERUM","MONKEY","M","g/dL",2.92376661931526,0.404543809616232,771
"Globulin","GLOBUL","SERUM","MONKEY","M","g/L",32.028210192147,3.51472508837901,285
"Globulin","GLOBUL","SERUM","MOUSE","F","g/dL",1.74632516703786,0.470743230087531,449
"Globulin","GLOBUL","SERUM","MOUSE","F","g/L",18.90625,2.98986986481195,48
"Globulin","GLOBUL","SERUM","MOUSE","M","g/dL",2.09695945945946,0.536193463057659,592
"Globulin","GLOBUL","SERUM","MOUSE","M","g/L",21.7263157894737,2.93297303551664,57
"Globulin","GLOBUL","SERUM","PIG","F","g/dL",1.75354609929078,0.443102481169982,47
"Globulin","GLOBUL","SERUM","PIG","M","g/dL",1.5031914893617,0.46413180986744,47
"Globulin","GLOBUL","SERUM","RABBIT","F","g/dL",1.54142857142857,0.347801958146576,42
"Globulin","GLOBUL","SERUM","RABBIT","M","g/dL",1.33878787878788,0.319311832884481,66
"Globulin","GLOBUL","SERUM","RAT","F","g/dL",2.52608835120521,0.669875162200136,3637
"Globulin","GLOBUL","SERUM","RAT","F","g/L",23.3255568581477,5.47464041099376,853
"Globulin","GLOBUL","SERUM","RAT","M","g/dL",2.48771040058802,0.61818415339306,3628
"Globulin","GLOBUL","SERUM","RAT","M","g/L",23.7683235867446,4.35889956090052,1026
"Globulin","GLOBUL","URINE","RAT","M","g/dL",1.86,0.142936241837993,40
"Globulin","GLOBUL","WHOLE BLOOD","DOG","F","g/dL",2.575,0.103352881826383,12
"Globulin","GLOBUL","WHOLE BLOOD","DOG","M","g/dL",2.60833333333333,0.220364711468525,12
"Globulin","GLOBUL","WHOLE BLOOD","MOUSE","F","g/dL",2,0,24
"Globulin","GLOBUL","WHOLE BLOOD","MOUSE","M","g/dL",2.26666666666667,0.449776445108804,30
"Globulin","GLOBUL","WHOLE BLOOD","RAT","F","g/dL",2.05333333333333,0.13508216392713,90
"Globulin","GLOBUL","WHOLE BLOOD","RAT","M","g/dL",1.96153846153846,0.141105609679014,130
"Glucose","GLUC","PLASMA","DOG","F","mg/dL",96.9574468085106,2.64243247371581,47
"Glucose","GLUC","PLASMA","DOG","F","mmol/L",5.62329710144928,0.41964215195225,46
"Glucose","GLUC","PLASMA","DOG","M","mmol/L",5.68170289855072,0.36806962054978,46
"Glucose","GLUC","PLASMA","MONKEY","F","mg/dL",94.5075757575758,14.710373066567,11
"Glucose","GLUC","PLASMA","MONKEY","F","mmol/L",4.45283333333333,0.463985142697132,30
"Glucose","GLUC","PLASMA","MONKEY","M","mg/dL",75.8636363636363,15.5418464121541,11
"Glucose","GLUC","PLASMA","MONKEY","M","mmol/L",4.43363636363636,0.518443844486906,33
"Glucose","GLUC","PLASMA","MOUSE","F","mg/dL",253.857142857143,24.6350684581583,98
"Glucose","GLUC","PLASMA","MOUSE","F","mmol/L",11.8814814814815,1.99123792903522,27
"Glucose","GLUC","PLASMA","MOUSE","M","mmol/L",11.7862068965517,2.0622844714974,29
"Glucose","GLUC","PLASMA","RABBIT","F","mmol/L",7.83230769230769,0.453640897740233,13
"Glucose","GLUC","PLASMA","RABBIT","M","mmol/L",8.17192307692308,0.895150216587367,13
"Glucose","GLUC","PLASMA","RAT","F","mg/dL",131.607100591716,23.2972599959572,338
"Glucose","GLUC","PLASMA","RAT","F","mmol/L",7.06075718015666,1.79717328008468,383
"Glucose","GLUC","PLASMA","RAT","M","mg/dL",152.53185840708,33.5922298240412,113
"Glucose","GLUC","PLASMA","RAT","M","mmol/L",7.62824561403509,2.00389809940239,399
"Glucose","GLUC","SERUM","DOG","F","mg/dL",92.6941812136326,7.88646419163672,401
"Glucose","GLUC","SERUM","DOG","F","mmol/L",5.02567913385827,0.518833683120104,127
"Glucose","GLUC","SERUM","DOG","M","mg/dL",94.5123682076237,7.6937458614529,411
"Glucose","GLUC","SERUM","DOG","M","mmol/L",5.00492888064317,0.497562784976534,154
"Glucose","GLUC","SERUM","MONKEY","F","mg/dL",74.1850353716231,13.2545220729378,718
"Glucose","GLUC","SERUM","MONKEY","F","mmol/L",4.08737509157509,0.955293822885757,260
"Glucose","GLUC","SERUM","MONKEY","M","mg/dL",76.2071880326085,14.9448560339559,773
"Glucose","GLUC","SERUM","MONKEY","M","mmol/L",4.2143783592645,1.08301135665772,303
"Glucose","GLUC","SERUM","MOUSE","F","mg/dL",203.763636363636,63.4536657347311,440
"Glucose","GLUC","SERUM","MOUSE","F","mmol/L",9.95769230769231,2.04732404533487,52
"Glucose","GLUC","SERUM","MOUSE","M","mg/dL",225.311111111111,75.3268378215548,585
"Glucose","GLUC","SERUM","MOUSE","M","mmol/L",11.3265882352941,2.6375383332539,85
"Glucose","GLUC","SERUM","PIG","F","mg/dL",101.890070921986,17.2132573260449,47
"Glucose","GLUC","SERUM","PIG","M","mg/dL",93.1808510638298,9.59851222539743,47
"Glucose","GLUC","SERUM","RABBIT","F","mg/dL",131.190476190476,7.19116359944991,42
"Glucose","GLUC","SERUM","RABBIT","M","mg/dL",132.659090909091,9.03812824857903,66
"Glucose","GLUC","SERUM","RAT","F","mg/dL",122.914300156236,55.3273278795619,3627
"Glucose","GLUC","SERUM","RAT","F","mmol/L",7.51301289566237,1.65494159963133,853
"Glucose","GLUC","SERUM","RAT","M","mg/dL",134.562714311496,71.3299930216155,3694
"Glucose","GLUC","SERUM","RAT","M","mmol/L",7.40937134502924,1.94198488339487,1026
"Glucose","GLUC","URINE","DOG","F","mg/dL",10.75,1.40403923195706,32
"Glucose","GLUC","URINE","DOG","F","mmol/L",0.431349206349206,0.354343401736745,42
"Glucose","GLUC","URINE","DOG","M","mmol/L",0.346666666666667,0.287231429233282,45
"Glucose","GLUC","URINE","MONKEY","F","mg/dL",57.68,72.1883311026948,50
"Glucose","GLUC","URINE","MONKEY","F","mmol/L",0.112045454545455,0.123367907646765,66
"Glucose","GLUC","URINE","MONKEY","M","mg/dL",85.4848484848485,84.2274158202516,33
"Glucose","GLUC","URINE","MONKEY","M","mmol/L",0.1196,0.138134242927194,75
"Glucose","GLUC","URINE","MOUSE","F","mg/dL",155.172413793103,140.372481268719,29
"Glucose","GLUC","URINE","MOUSE","M","mg/dL",128.571428571429,60.3560862122217,21
"Glucose","GLUC","URINE","RABBIT","F","POINT",0.2,0.421637021355784,10
"Glucose","GLUC","URINE","RAT","F","mg/dL",70.0621761658031,60.7283178724361,386
"Glucose","GLUC","URINE","RAT","F","mmol/L",0.585736842105263,0.529689171318611,190
"Glucose","GLUC","URINE","RAT","F","POINT",0,0,30
"Glucose","GLUC","URINE","RAT","M","mg/dL",74.4865470852018,61.5978516202502,446
"Glucose","GLUC","URINE","RAT","M","mmol/L",0.683787234042553,1.30338043288511,235
"Glucose","GLUC","URINE","RAT","M","POINT",0,0,30
"Glucose","GLUC","URINE","RAT","M","umol",3.51145,0.713187967029583,20
"Glucose","GLUC","WHOLE BLOOD","DOG","F","mg/dL",92.9814814814815,5.66807620557327,18
"Glucose","GLUC","WHOLE BLOOD","DOG","M","mg/dL",92.0555555555556,6.72523294540306,18
"Glucose","GLUC","WHOLE BLOOD","MOUSE","F","g/dL",199.666666666667,31.9301774483647,24
"Glucose","GLUC","WHOLE BLOOD","MOUSE","M","g/dL",210.333333333333,24.7572118832046,30
"Glucose","GLUC","WHOLE BLOOD","RAT","F","mg/dL",102.4684375,14.6540404004821,160
"Glucose","GLUC","WHOLE BLOOD","RAT","F","mmol/L",5.191,0.276310045744469,30
"Glucose","GLUC","WHOLE BLOOD","RAT","M","mg/dL",122.3840625,18.9751280204455,160
"Glucose","GLUC","WHOLE BLOOD","RAT","M","mmol/L",5.303,0.65891708441801,30
"Glucose/Creatinine","GLUCCRT","URINE","DOG","F","RATIO",0.0479012345679012,0.0263952234112546,27
"Glucose/Creatinine","GLUCCRT","URINE","DOG","M","RATIO",0.047816091954023,0.0247691862794001,29
"Glucose/Creatinine","GLUCCRT","URINE","MONKEY","F","mmol/mmol",0.053562962962963,0.07667932445648,45
"Glucose/Creatinine","GLUCCRT","URINE","MONKEY","M","mmol/mmol",0.0377746913580247,0.0168980218350103,54
"Glucose/Creatinine","GLUCCRT","URINE","RAT","F","RATIO",0.157894736842105,0.0295148056970444,38
"Glucose/Creatinine","GLUCCRT","URINE","RAT","M","RATIO",0.138103448275862,0.0372029472776876,58
"Hematocrit","HCT","WHOLE BLOOD","DOG","F","%",46.1728672877847,3.19937710342158,575
"Hematocrit","HCT","WHOLE BLOOD","DOG","F","L/L",0.46558904109589,0.0347858592646151,73
"Hematocrit","HCT","WHOLE BLOOD","DOG","M","%",45.5358394329463,3.35882176070408,566
"Hematocrit","HCT","WHOLE BLOOD","DOG","M","L/L",0.463446666666667,0.0302065513298564,75
"Hematocrit","HCT","WHOLE BLOOD","MONKEY","F","%",42.0686875312188,2.99233571516319,880
"Hematocrit","HCT","WHOLE BLOOD","MONKEY","F","L/L",0.425481904761905,0.0242763318776884,125
"Hematocrit","HCT","WHOLE BLOOD","MONKEY","M","%",43.5664386071775,2.80746400210647,970
"Hematocrit","HCT","WHOLE BLOOD","MONKEY","M","L/L",0.431058394160584,0.0274471837762807,137
"Hematocrit","HCT","WHOLE BLOOD","MOUSE","F","%",49.0360119047619,6.2925604255539,672
"Hematocrit","HCT","WHOLE BLOOD","MOUSE","F","L/L",0.478666666666667,0.0250333111406915,15
"Hematocrit","HCT","WHOLE BLOOD","MOUSE","M","%",51.2909959072306,6.93561929393622,733
"Hematocrit","HCT","WHOLE BLOOD","MOUSE","M","L/L",0.4345,0.0409471203708718,40
"Hematocrit","HCT","WHOLE BLOOD","PIG","F","%",40.1946808510638,3.11117687936152,47
"Hematocrit","HCT","WHOLE BLOOD","PIG","M","%",41.1673758865248,3.44413482655135,47
"Hematocrit","HCT","WHOLE BLOOD","RABBIT","F","%",40.6559523809524,2.83021485827818,42
"Hematocrit","HCT","WHOLE BLOOD","RABBIT","F","L/L",0.389692307692308,0.0212186420213634,13
"Hematocrit","HCT","WHOLE BLOOD","RABBIT","M","%",42.9522727272727,2.66754254263793,66
"Hematocrit","HCT","WHOLE BLOOD","RABBIT","M","L/L",0.40725,0.0192702078113057,12
"Hematocrit","HCT","WHOLE BLOOD","RAT","F","%",44.5518043740267,8.30724144736038,4923
"Hematocrit","HCT","WHOLE BLOOD","RAT","F","L/L",0.42506976744186,0.0315080856400148,559
"Hematocrit","HCT","WHOLE BLOOD","RAT","M","%",47.1569700822138,7.07182014638262,4987
"Hematocrit","HCT","WHOLE BLOOD","RAT","M","L/L",0.448162251655629,0.0312750224685908,604
"HDL Cholesterol","HDL","SERUM","DOG","F","mg/dL",123.775,18.3811686546615,10
"HDL Cholesterol","HDL","SERUM","DOG","M","mg/dL",114.1,14.2975328096999,10
"HDL Cholesterol","HDL","SERUM","MONKEY","F","mg/dL",72.7711111111111,11.7266911820506,30
"HDL Cholesterol","HDL","SERUM","MONKEY","F","mmol/L",1.71513015873016,0.586773571038396,15
"HDL Cholesterol","HDL","SERUM","MONKEY","M","mg/dL",79.6122222222222,16.5724682441603,30
"HDL Cholesterol","HDL","SERUM","MONKEY","M","mmol/L",1.75891428571429,0.479811739347238,15
"HDL Cholesterol","HDL","SERUM","RAT","F","mmol/L",1.519,0.213757032552188,30
"HDL Cholesterol","HDL","SERUM","RAT","M","mmol/L",1.316,0.175766302525394,30
"Hemoglobin Distribution Width","HDW","WHOLE BLOOD","MONKEY","F","g/dL",2.09293817204301,0.280668418416068,31
"Hemoglobin Distribution Width","HDW","WHOLE BLOOD","MONKEY","M","g/dL",2.13773665223665,0.211956327154601,33
"Hemoglobin Distribution Width","HDW","WHOLE BLOOD","MOUSE","F","g/dL",1.95375,0.105563006716827,32
"Hemoglobin Distribution Width","HDW","WHOLE BLOOD","MOUSE","M","g/dL",1.93769230769231,0.0869164054621538,26
"Hemoglobin Distribution Width","HDW","WHOLE BLOOD","RAT","F","g/dL",2.1163025210084,0.179201929214695,119
"Hemoglobin Distribution Width","HDW","WHOLE BLOOD","RAT","M","g/dL",2.45183333333333,0.244398200128374,60
"Hemoglobin","HGB","URINE","RAT","F","mg/dL",1.2,0.414039335605413,15
"Hemoglobin","HGB","WHOLE BLOOD","DOG","F","g/dL",15.1290114986749,1.18414331142969,557
"Hemoglobin","HGB","WHOLE BLOOD","DOG","F","g/L",153.565012106538,8.87047073972899,59
"Hemoglobin","HGB","WHOLE BLOOD","DOG","F","mmol/L",8.978125,0.74500051117348,32
"Hemoglobin","HGB","WHOLE BLOOD","DOG","M","g/dL",14.8632940128606,1.20719506666409,548
"Hemoglobin","HGB","WHOLE BLOOD","DOG","M","g/L",155.705044390638,9.79312696758188,59
"Hemoglobin","HGB","WHOLE BLOOD","DOG","M","mmol/L",9.19264705882353,0.757789972684731,34
"Hemoglobin","HGB","WHOLE BLOOD","MONKEY","F","g/dL",12.6593866641464,0.807502313291355,843
"Hemoglobin","HGB","WHOLE BLOOD","MONKEY","F","g/L",130.865460189452,5.88546844888938,124
"Hemoglobin","HGB","WHOLE BLOOD","MONKEY","F","mmol/L",7.83073605263158,1.95291524461287,38
"Hemoglobin","HGB","WHOLE BLOOD","MONKEY","M","g/dL",13.1677386159977,0.771200475855178,932
"Hemoglobin","HGB","WHOLE BLOOD","MONKEY","M","g/L",130.212298690766,8.67537123331886,137
"Hemoglobin","HGB","WHOLE BLOOD","MONKEY","M","mmol/L",8.55967798245614,2.01214676879513,38
"Hemoglobin","HGB","WHOLE BLOOD","MOUSE","F","g/dL",14.7787202380952,1.35137546499818,672
"Hemoglobin","HGB","WHOLE BLOOD","MOUSE","F","g/L",149.066666666667,7.59197571374509,15
"Hemoglobin","HGB","WHOLE BLOOD","MOUSE","M","g/dL",14.9873259052925,1.571492315369,718
"Hemoglobin","HGB","WHOLE BLOOD","MOUSE","M","g/L",141.05,11.0753827276579,40
"Hemoglobin","HGB","WHOLE BLOOD","MOUSE","M","mmol/L",2.092368,0.0527222643671534,15
"Hemoglobin","HGB","WHOLE BLOOD","PIG","F","g/dL",13.0446808510638,1.05919089062812,47
"Hemoglobin","HGB","WHOLE BLOOD","PIG","M","g/dL",13.3450354609929,1.16354611075595,47
"Hemoglobin","HGB","WHOLE BLOOD","RABBIT","F","g/dL",13.1733333333333,0.706391277100472,45
"Hemoglobin","HGB","WHOLE BLOOD","RABBIT","F","mmol/L",7.8,0.266666666666667,10
"Hemoglobin","HGB","WHOLE BLOOD","RABBIT","M","g/dL",13.9389705882353,0.816005724493167,68
"Hemoglobin","HGB","WHOLE BLOOD","RABBIT","M","mmol/L",8.3,0.312694383988229,10
"Hemoglobin","HGB","WHOLE BLOOD","RAT","F","g/dL",14.9488729259409,1.22623160295716,4942
"Hemoglobin","HGB","WHOLE BLOOD","RAT","F","g/L",143.412587412587,8.80778277709735,429
"Hemoglobin","HGB","WHOLE BLOOD","RAT","F","mmol/L",7.42813728395062,2.96366815004861,81
"Hemoglobin","HGB","WHOLE BLOOD","RAT","M","g/dL",15.2752410399628,1.44111126082736,5013
"Hemoglobin","HGB","WHOLE BLOOD","RAT","M","g/L",148.417735042735,9.31331652346596,468
"Hemoglobin","HGB","WHOLE BLOOD","RAT","M","mmol/L",7.805162,3.1305694090059,80
"Icteric Index","ICTERUSI","SERUM","RAT","M","mmol/L",0,0,13
"Interferon Gamma","IFNG","SERUM","MONKEY","M","ng/L",22.3851515151515,28.6376413176871,22
"Immunoglobulin G","IGG","SERUM","MONKEY","F","g/L",11.4883484848485,3.49450090823327,22
"Immunoglobulin G","IGG","SERUM","MONKEY","F","mg/dL",987.535714285714,130.230596411743,14
"Immunoglobulin G","IGG","SERUM","MONKEY","M","g/L",10.7577121212121,2.18906839235482,22
"Immunoglobulin G","IGG","SERUM","MONKEY","M","mg/dL",813.75,147.275121926487,14
"Immunoglobulin G","IGG","WHOLE BLOOD","MONKEY","F","g/L",9.56255128205128,2.27340526333603,13
"Immunoglobulin G","IGG","WHOLE BLOOD","MONKEY","M","g/L",10.2929743589744,1.19976986527075,13
"Interleukin 10","INTLK10","SERUM","MONKEY","F","ng/L",163.657615738224,173.123144182623,12
"Interleukin 10","INTLK10","SERUM","MONKEY","M","ng/L",119.417116283238,98.5102608948012,12
"Interleukin 2","INTLK2","PLASMA","MONKEY","M","ng/L",6.33351111111111,10.9026972677484,15
"Interleukin 6","INTLK6","PLASMA","MONKEY","F","ng/L",5.81860362554113,13.2574338533657,32
"Interleukin 6","INTLK6","PLASMA","MONKEY","M","ng/L",4.4069797979798,4.39166491115311,33
"Interleukin 6","INTLK6","SERUM","MONKEY","F","ng/L",20.8935,24.9089027184658,32
"Interleukin 6","INTLK6","SERUM","MONKEY","M","ng/L",12.1889555555556,11.4855568734688,45
"Iron","IRON","PLASMA","MONKEY","F","umol/L",18.6910714285714,2.30447140042444,16
"Iron","IRON","PLASMA","MONKEY","M","umol/L",16.6,2.84973682995465,16
"Iron","IRON","SERUM","DOG","F","umol/L",38.3545454545455,6.55047534708186,11
"Iron","IRON","SERUM","DOG","M","umol/L",35.9909090909091,8.45756519873829,11
"Iron","IRON","SERUM","RAT","F","ug/dL",297,61.8585044781329,60
"Iron","IRON","SERUM","RAT","F","umol/L",64.06,13.7354120962767,45
"Iron","IRON","SERUM","RAT","M","ug/dL",142.25,41.9125906409672,60
"Iron","IRON","SERUM","RAT","M","umol/L",34.0142857142857,4.92428384930961,42
"Potassium","K","PLASMA","DOG","F","mEq/L",4.26666666666667,0.214617347995464,12
"Potassium","K","PLASMA","DOG","F","mmol/L",4.17337448559671,0.250517516479587,81
"Potassium","K","PLASMA","DOG","M","mmol/L",4.16210884353741,0.205402094229054,49
"Potassium","K","PLASMA","MONKEY","F","mmol/L",3.78379836309524,0.258392290056875,32
"Potassium","K","PLASMA","MONKEY","M","mmol/L",4.02297619047619,0.271686761384978,35
"Potassium","K","PLASMA","MOUSE","F","mEq/L",3.53684210526316,0.662852095369658,95
"Potassium","K","PLASMA","MOUSE","F","mmol/L",3.925,0.123398836004529,12
"Potassium","K","PLASMA","MOUSE","M","mmol/L",4.4,0.230384294336491,14
"Potassium","K","PLASMA","RABBIT","F","mmol/L",4.86615384615385,0.41777263476558,13
"Potassium","K","PLASMA","RABBIT","M","mmol/L",5.33923076923077,0.723207111165969,13
"Potassium","K","PLASMA","RAT","F","mEq/L",3.4372,0.291831259242336,125
"Potassium","K","PLASMA","RAT","F","mmol/L",3.81714765100671,0.503406631845539,596
"Potassium","K","PLASMA","RAT","M","mEq/L",3.366,0.142843307600727,20
"Potassium","K","PLASMA","RAT","M","mmol/L",4.35475409836066,0.529216558018464,488
"Potassium","K","SERUM","DOG","F","mEq/L",4.51928229665072,0.251933746781469,209
"Potassium","K","SERUM","DOG","F","mmol/L",4.61500784145994,0.261801496138078,334
"Potassium","K","SERUM","DOG","M","mEq/L",4.63995171339564,0.220014366806169,214
"Potassium","K","SERUM","DOG","M","mmol/L",4.72137782982045,0.266858785216692,366
